BTC000000000;14/05/16;457,5017;459,6622;457,1346;458,5791;0
BTC000000000;15/05/16;459,1483;462,6205;458,7446;460,3653;0
BTC000000000;16/05/16;458,00;461,98;450,90;453,9751;0
BTC000000000;17/05/16;453,9751;457,9674;449,00;450,7142;0
BTC000000000;18/05/16;453,50;456,69;443,8009;447,98;0
BTC000000000;19/05/16;448,13;454,8981;432,3333;434,3639;0
BTC000000000;20/05/16;432,35;444,4444;422,0072;436,00;0
BTC000000000;21/05/16;444,9125;447,7263;443,4971;445,3867;0
BTC000000000;22/05/16;445,7605;447,4272;440,5291;441,1349;0
BTC000000000;23/05/16;434,17;444,98;430,00;441,27;0
BTC000000000;24/05/16;441,27;449,00;439,50;447,9389;0
BTC000000000;25/05/16;446,99;453,35;444,00;445,261;0
BTC000000000;26/05/16;449,106;454,9583;445,00;452,00;0
BTC000000000;27/05/16;452,0156;477,8143;450,7821;460,0521;0
BTC000000000;28/05/16;473,1518;533,111;472,3884;528,0316;0
BTC000000000;29/05/16;525,2494;554,4664;509,7438;524,6948;0
BTC000000000;30/05/16;529,842;542,4342;522,015;534,50;0
BTC000000000;31/05/16;538,00;549,00;510,50;530,00;0
BTC000000000;01/06/16;530,00;542,00;517,28;535,50;0
BTC000000000;02/06/16;534,453;539,8313;531,7831;536,8725;0
BTC000000000;03/06/16;537,00;579,00;534,52;565,0671;0
BTC000000000;04/06/16;570,307;592,2938;564,8245;573,7884;0
BTC000000000;05/06/16;573,8691;585,0197;569,6985;576,0911;0
BTC000000000;06/06/16;577,01;586,01;574,0677;584,01;0
BTC000000000;07/06/16;584,01;589,00;560,102;576,00;0
BTC000000000;08/06/16;578,00;583,1235;569,10;583,1235;0
BTC000000000;09/06/16;580,00;582,47;567,6265;579,97;0
BTC000000000;10/06/16;576,00;580,00;573,00;579,13;0
BTC000000000;11/06/16;580,8541;610,0495;580,5423;610,0495;0
BTC000000000;12/06/16;612,1183;683,6879;608,0157;670,2158;0
BTC000000000;13/06/16;666,8801;700,6387;653,5033;692,989;0
BTC000000000;14/06/16;692,0098;698,8966;585,0307;673,9945;0
BTC000000000;15/06/16;672,5025;697,3847;662,3635;691,8776;0
BTC000000000;16/06/16;691,9639;774,7674;690,4779;764,0128;0
BTC000000000;17/06/16;764,0142;771,0033;686,9443;747,0125;0
BTC000000000;18/06/16;747,0934;782,3173;726,6459;756,051;0
BTC000000000;19/06/16;756,2297;767,6144;743,3053;764,6206;0
BTC000000000;20/06/16;763,4057;766,9839;720,1038;728,9969;0
BTC000000000;21/06/16;723,0036;727,3667;639,702;668,45;0
BTC000000000;22/06/16;667,9162;700,6727;580,0227;592,3097;0
BTC000000000;23/06/16;592,296;649,00;555,10;634,67;0
BTC000000000;24/06/16;634,6789;687,4718;630,5006;659,9995;0
BTC000000000;25/06/16;663,9982;692,1079;644,7614;664,9226;0
BTC000000000;26/06/16;664,3123;666,1174;615,117;628,472;0
BTC000000000;27/06/16;630,00;656,6667;621,01;656,6667;0
BTC000000000;28/06/16;656,6667;661,1999;638,00;649,4852;0
BTC000000000;29/06/16;648,438;648,6225;616,60;637,50;0
BTC000000000;30/06/16;637,3485;683,22;633,00;675,50;0
BTC000000000;01/07/16;671,00;690,321;666,746;677,00;0
BTC000000000;02/07/16;675,8378;702,3659;675,1412;702,3659;0
BTC000000000;03/07/16;703,5642;703,5642;648,0311;656,8005;0
BTC000000000;04/07/16;661,0044;682,00;635,00;677,30;0
BTC000000000;05/07/16;681,80;682,00;660,00;669,42;0
BTC000000000;06/07/16;665,003;680,633;665,003;677,00;0
BTC000000000;07/07/16;676,0771;680,5985;594,0094;638,5949;0
BTC000000000;08/07/16;638,6094;666,9571;634,235;666,9571;0
BTC000000000;09/07/16;664,2942;664,2942;632,1981;649,746;0
BTC000000000;10/07/16;649,8804;651,0037;642,3673;650,6561;0
BTC000000000;11/07/16;650,00;664,48;645,0131;648,02;0
BTC000000000;12/07/16;648,02;678,00;645,00;666,6667;0
BTC000000000;13/07/16;666,6667;672,061;654,00;657,25;0
BTC000000000;14/07/16;655,25;669,90;651,00;659,5098;0
BTC000000000;15/07/16;659,51;677,98;658,00;665,9608;0
BTC000000000;16/07/16;665,8781;665,8781;665,8781;665,8781;0
BTC000000000;17/07/16;665,9796;684,8869;665,4654;680,6625;0
BTC000000000;18/07/16;685,00;686,687;668,325;676,953;0
BTC000000000;19/07/16;676,953;677,91;667,90;676,50;0
BTC000000000;20/07/16;676,34;677,42;661,555;667,2379;0
BTC000000000;21/07/16;666,12;669,003;659,8626;663,983;0
BTC000000000;22/07/16;663,9927;670,0173;641,3155;646,756;0
BTC000000000;23/07/16;651,0547;657,8194;649,6765;656,4877;0
BTC000000000;24/07/16;656,2554;656,2554;656,2554;656,2554;0
BTC000000000;25/07/16;665,00;665,00;650,38;653,00;0
BTC000000000;26/07/16;653,0256;662,0186;639,507;655,0777;0
BTC000000000;27/07/16;651,666;661,00;642,00;658,00;0
BTC000000000;28/07/16;656,30;659,50;654,00;656,341;0
BTC000000000;29/07/16;658,10;661,94;653,57;657,99;0
BTC000000000;30/07/16;659,5593;663,9436;656,9449;658,0291;0
BTC000000000;31/07/16;657,9409;658,104;624,0085;625,8208;0
BTC000000000;01/08/16;621,0963;630,0424;602,0871;610,0453;0
BTC000000000;02/08/16;605,0144;616,7388;462,9611;531,5918;0
BTC000000000;03/08/16;531,5882;589,9806;511,0814;566,1835;0
BTC000000000;04/08/16;566,2311;595,3415;566,2311;581,0574;0
BTC000000000;05/08/16;581,0949;585,0194;568,8941;574,7349;0
BTC000000000;06/08/16;576,4021;589,524;571,5688;588,684;0
BTC000000000;07/08/16;588,9268;598,3164;585,7408;593,105;0
BTC000000000;08/08/16;602,0001;613,3465;591,7836;598,00;0
BTC000000000;09/08/16;598,00;625,2997;586,00;602,00;0
BTC000000000;10/08/16;602,00;619,00;590,00;594,686;0
BTC000000000;11/08/16;597,885;605,5125;585,03;589,24;0
BTC000000000;12/08/16;589,01;603,21;582,6286;587,046;0
BTC000000000;13/08/16;590,8101;595,8549;588,4893;589,1316;0
BTC000000000;14/08/16;589,1639;589,4983;565,8702;571,4324;0
BTC000000000;15/08/16;567,9909;598,8249;561,0046;565,7819;0
BTC000000000;16/08/16;563,7222;583,89;561,98;576,5202;0
BTC000000000;17/08/16;576,5202;580,00;566,00;574,86;0
BTC000000000;18/08/16;572,289;578,201;566,00;576,471;0
BTC000000000;19/08/16;575,7295;576,9763;562,9858;575,9901;0
BTC000000000;20/08/16;577,861;584,9826;576,9626;583,5814;0
BTC000000000;21/08/16;583,5637;588,8922;580,9838;582,0956;0
BTC000000000;22/08/16;580,875;594,99;578,00;588,386;0
BTC000000000;23/08/16;585,263;595,00;580,10;585,04;0
BTC000000000;24/08/16;585,04;589,8106;578,50;583,00;0
BTC000000000;25/08/16;580,38;582,99;573,00;575,79;0
BTC000000000;26/08/16;575,00;585,9225;574,05;578,98;0
BTC000000000;27/08/16;583,6307;584,0363;572,7678;573,3846;0
BTC000000000;28/08/16;572,6159;578,2542;572,6159;578,2542;0
BTC000000000;29/08/16;574,172;589,00;570,665;573,696;0
BTC000000000;30/08/16;576,80;584,32;572,4218;579,96;0
BTC000000000;31/08/16;581,17;581,8383;572,0287;573,81;0
BTC000000000;01/09/16;573,81;577,5775;570,1607;574,3409;0
BTC000000000;02/09/16;574,3409;598,61;570,00;576,01;0
BTC000000000;03/09/16;576,0045;599,7021;573,8401;598,7047;0
BTC000000000;04/09/16;599,1683;612,6869;596,1392;609,1211;0
BTC000000000;05/09/16;613,4641;615,0069;603,3053;610,0926;0
BTC000000000;06/09/16;611,3969;616,8929;607,9913;614,7431;0
BTC000000000;07/09/16;615,8502;623,90;609,7261;619,7289;0
BTC000000000;08/09/16;619,0221;635,6916;615,3301;634,2678;0
BTC000000000;09/09/16;632,34;634,90;621,10;627,00;0
BTC000000000;10/09/16;623,463;625,7011;622,149;623,8248;0
BTC000000000;11/09/16;623,7065;629,3848;597,4779;607,026;0
BTC000000000;12/09/16;610,5137;618,00;607,4312;612,00;0
BTC000000000;13/09/16;612,00;620,60;608,40;614,001;0
BTC000000000;14/09/16;614,001;618,3005;612,55;615,5996;0
BTC000000000;15/09/16;613,109;616,6258;609,00;612,60;0
BTC000000000;16/09/16;612,60;614,4898;608,00;608,476;0
BTC000000000;17/09/16;608,0645;608,8019;605,859;607,126;0
BTC000000000;18/09/16;607,1908;611,6022;606,098;610,5232;0
BTC000000000;19/09/16;614,00;614,7198;608,122;609,00;0
BTC000000000;20/09/16;608,9795;617,0251;602,9938;603,0741;0
BTC000000000;21/09/16;602,9963;605,5019;593,203;597,5022;0
BTC000000000;22/09/16;597,50;600,00;595,022;597,15;0
BTC000000000;23/09/16;597,15;605,3136;596,149;604,145;0
BTC000000000;24/09/16;602,504;604,2247;601,3935;602,4939;0
BTC000000000;25/09/16;602,2914;603,3668;599,629;600,7371;0
BTC000000000;26/09/16;601,50;610,00;600,3417;607,8065;0
BTC000000000;27/09/16;609,9415;610,9772;602,9902;606,0921;0
BTC000000000;28/09/16;606,6178;607,246;603,1731;604,20;0
BTC000000000;29/09/16;604,20;608,70;604,20;607,40;0
BTC000000000;30/09/16;607,2633;612,00;605,0005;611,5051;0
BTC000000000;01/10/16;608,6041;614,2598;608,6041;612,8136;0
BTC000000000;02/10/16;612,8088;613,4897;608,4139;610,3914;0
BTC000000000;03/10/16;611,3481;614,85;609,176;613,00;0
BTC000000000;04/10/16;611,4415;613,7846;608,5872;612,2604;0
BTC000000000;05/10/16;612,225;617,00;608,5592;613,0671;0
BTC000000000;06/10/16;613,059;616,3595;611,5147;614,0096;0
BTC000000000;07/10/16;612,2006;621,8872;611,20;617,5331;0
BTC000000000;08/10/16;616,3359;618,5425;616,2019;617,9155;0
BTC000000000;09/10/16;617,9247;618,0225;615,1873;615,7198;0
BTC000000000;10/10/16;617,10;621,329;615,5573;618,7547;0
BTC000000000;11/10/16;620,00;643,50;618,25;642,97;0
BTC000000000;12/10/16;640,11;644,00;635,10;636,0005;0
BTC000000000;13/10/16;636,0103;642,65;635,2001;639,3784;0
BTC000000000;14/10/16;639,1577;642,7128;635,7629;640,00;0
BTC000000000;15/10/16;639,4821;641,0083;636,9633;638,0532;0
BTC000000000;16/10/16;637,9259;642,2383;637,6822;641,0458;0
BTC000000000;17/10/16;642,2505;646,5523;638,9928;640,5984;0
BTC000000000;18/10/16;640,5988;642,00;631,8088;637,00;0
BTC000000000;19/10/16;637,0109;641,945;626,0443;632,4914;0
BTC000000000;20/10/16;631,98;636,1894;626,91;633,6496;0
BTC000000000;21/10/16;633,647;637,1699;630,4841;632,8866;0
BTC000000000;22/10/16;632,5189;657,5152;631,5536;655,8816;0
BTC000000000;23/10/16;657,0748;660,2851;652,6271;655,7821;0
BTC000000000;24/10/16;658,00;659,3783;653,00;655,60;0
BTC000000000;25/10/16;655,0569;665,9747;652,9802;658,5276;0
BTC000000000;26/10/16;660,8124;685,5715;658,0127;677,7146;0
BTC000000000;27/10/16;677,7545;689,0082;675,1018;688,9036;0
BTC000000000;28/10/16;688,3747;695,00;683,2733;692,698;0
BTC000000000;29/10/16;688,7738;720,8825;688,4263;715,1957;0
BTC000000000;30/10/16;714,22;714,4689;696,8986;700,7482;0
BTC000000000;31/10/16;702,0976;712,0174;688,00;702,6981;0
BTC000000000;01/11/16;702,7066;744,6016;700,0072;734,9752;0
BTC000000000;02/11/16;734,9243;748,8725;723,8397;747,7215;0
BTC000000000;03/11/16;747,8045;750,9934;674,1527;690,7278;0
BTC000000000;04/11/16;690,7776;712,836;684,4474;708,74;0
BTC000000000;05/11/16;702,2415;706,5629;697,3397;702,8153;0
BTC000000000;06/11/16;703,3068;715,3766;699,5857;711,0914;0
BTC000000000;07/11/16;712,3438;714,9986;698,8853;705,4518;0
BTC000000000;08/11/16;705,478;716,00;702,6804;713,148;0
BTC000000000;09/11/16;713,1517;743,133;709,421;723,4596;0
BTC000000000;10/11/16;724,9999;727,075;710,01;716,90;0
BTC000000000;11/11/16;716,90;722,8582;709,6042;718,7065;0
BTC000000000;12/11/16;716,3422;716,9026;704,0458;705,6693;0
BTC000000000;13/11/16;705,5242;705,7375;687,861;701,3077;0
BTC000000000;14/11/16;702,24;710,7366;695,00;707,35;0
BTC000000000;15/11/16;705,4684;717,9002;705,424;710,30;0
BTC000000000;16/11/16;713,0329;750,9833;709,0985;743,4165;0
BTC000000000;17/11/16;743,4244;757,0178;735,0181;739,5381;0
BTC000000000;18/11/16;739,5424;754,9765;734,1678;752,1896;0
BTC000000000;19/11/16;751,014;756,1076;743,4503;751,1151;0
BTC000000000;20/11/16;751,4203;755,5217;716,8239;731,105;0
BTC000000000;21/11/16;733,9764;742,6867;730,00;738,603;0
BTC000000000;22/11/16;740,0263;751,0072;731,6206;748,1927;0
BTC000000000;23/11/16;750,00;751,00;731,00;739,3171;0
BTC000000000;24/11/16;742,3595;745,0077;728,2898;737,7076;0
BTC000000000;25/11/16;737,7542;740,3156;730,9438;740,0612;0
BTC000000000;26/11/16;741,0821;742,0041;729,4952;735,6038;0
BTC000000000;27/11/16;735,2949;739,2866;730,7311;732,9404;0
BTC000000000;28/11/16;727,50;735,84;727,50;731,31;0
BTC000000000;29/11/16;732,0394;735,35;728,1044;731,20;0
BTC000000000;30/11/16;730,4572;745,1728;727,9129;738,5338;0
BTC000000000;01/12/16;741,6694;755,0201;738,9393;755,0201;0
BTC000000000;02/12/16;755,0235;782,3798;753,3028;775,7198;0
BTC000000000;03/12/16;775,737;788,9059;755,9736;771,3272;0
BTC000000000;04/12/16;771,4798;772,0825;763,6046;767,7682;0
BTC000000000;05/12/16;771,8024;772,9658;747,0109;753,3696;0
BTC000000000;06/12/16;753,50;763,517;748,8731;758,2102;0
BTC000000000;07/12/16;757,8165;770,50;753,00;766,0894;0
BTC000000000;08/12/16;766,0689;773,00;760,00;768,52;0
BTC000000000;09/12/16;767,4708;774,0116;765,5791;769,2595;0
BTC000000000;10/12/16;769,8965;774,7239;769,7076;772,1967;0
BTC000000000;11/12/16;771,8986;771,9606;763,3291;768,3422;0
BTC000000000;12/12/16;768,00;780,00;767,4791;779,10;0
BTC000000000;13/12/16;778,9028;786,253;767,3752;776,8312;0
BTC000000000;14/12/16;776,60;781,998;773,1902;777,00;0
BTC000000000;15/12/16;778,3375;781,998;776,00;777,0043;0
BTC000000000;16/12/16;777,0567;784,7011;774,1051;782,2793;0
BTC000000000;17/12/16;780,2796;787,6238;779,5378;783,9396;0
BTC000000000;18/12/16;784,2025;786,9551;783,4417;784,6189;0
BTC000000000;19/12/16;789,4312;795,0348;785,9391;793,0554;0
BTC000000000;20/12/16;792,8056;803,992;789,3777;801,9698;0
BTC000000000;21/12/16;800,0765;830,0545;796,9225;829,0497;0
BTC000000000;22/12/16;828,99;869,00;826,224;860,80;0
BTC000000000;23/12/16;860,4925;919,9902;841,9305;918,8991;0
BTC000000000;24/12/16;913,8332;915,2377;879,7168;890,4977;0
BTC000000000;25/12/16;890,6655;890,7574;851,3265;886,7878;0
BTC000000000;26/12/16;895,99;916,49;886,3237;902,00;0
BTC000000000;27/12/16;904,3561;939,989;899,2885;933,94;0
BTC000000000;28/12/16;934,0923;984,4308;932,5795;980,4072;0
BTC000000000;29/12/16;980,2934;983,5696;950,4843;974,6942;0
BTC000000000;30/12/16;971,0899;976,9826;925,4069;958,944;0
BTC000000000;31/12/16;954,2837;956,3568;941,3908;955,2128;0
BTC000000000;01/01/17;955,6811;993,0483;948,2863;987,3009;0
BTC000000000;02/01/17;999,9222;1034,329;994,00;1019,00;0
BTC000000000;03/01/17;1019,00;1042,005;1010,013;1037,089;0
BTC000000000;04/01/17;1037,106;1148,052;1035,911;1135,997;0
BTC000000000;05/01/17;1133,955;1159,106;881,97;998,7378;0
BTC000000000;06/01/17;998,8577;1024,905;870,00;896,038;0
BTC000000000;07/01/17;892,005;900,5365;815,837;897,7769;0
BTC000000000;08/01/17;897,8654;932,5729;881,0894;904,2042;0
BTC000000000;09/01/17;916,4183;916,4183;880,00;902,00;0
BTC000000000;10/01/17;903,0092;915,8423;898,0323;907,1178;0
BTC000000000;11/01/17;907,9568;927,8182;751,0317;781,7991;0
BTC000000000;12/01/17;781,8461;832,8715;752,0071;803,7249;0
BTC000000000;13/01/17;804,9998;830,5777;775,9868;825,988;0
BTC000000000;14/01/17;822,7341;833,3903;808,3971;814,6392;0
BTC000000000;15/01/17;814,3447;819,8256;808,035;816,5809;0
BTC000000000;16/01/17;818,7949;834,1503;815,8742;829,0102;0
BTC000000000;17/01/17;829,002;908,5223;827,7641;902,6948;0
BTC000000000;18/01/17;902,2853;911,9703;850,021;886,1767;0
BTC000000000;19/01/17;886,1989;906,9998;883,2949;900,222;0
BTC000000000;20/01/17;900,3038;902,4327;882,5467;895,0016;0
BTC000000000;21/01/17;893,1193;926,8128;889,4195;889,6376;0
BTC000000000;22/01/17;889,6376;935,6243;889,6376;921,9894;0
BTC000000000;23/01/17;923,99;927,2351;912,2217;912,2217;0
BTC000000000;24/01/17;912,2199;922,9967;884,272;884,9895;0
BTC000000000;25/01/17;885,1456;899,9342;882,0271;892,6802;0
BTC000000000;26/01/17;892,713;917,9928;892,6985;914,1186;0
BTC000000000;27/01/17;916,0023;921,6574;907,8187;917,0435;0
BTC000000000;28/01/17;916,111;919,5103;915,5853;916,6436;0
BTC000000000;29/01/17;916,484;918,6562;911,8568;912,638;0
BTC000000000;30/01/17;913,00;920,00;911,1605;918,00;0
BTC000000000;31/01/17;919,1222;969,9837;916,7585;967,1121;0
BTC000000000;01/02/17;967,7387;985,9815;955,3981;982,9921;0
BTC000000000;02/02/17;982,994;1010,00;968,2846;1007,939;0
BTC000000000;03/02/17;1007,997;1022,994;989,0043;1015,05;0
BTC000000000;04/02/17;1015,237;1033,798;1000,84;1027,765;0
BTC000000000;05/02/17;1027,486;1028,878;1005,092;1010,426;0
BTC000000000;06/02/17;1008,588;1024,985;1007,299;1021,173;0
BTC000000000;07/02/17;1022,723;1055,284;1020,647;1051,978;0
BTC000000000;08/02/17;1051,998;1069,058;1015,016;1050,974;0
BTC000000000;09/02/17;1050,521;1077,971;898,431;986,7195;0
BTC000000000;10/02/17;988,0766;1004,938;902,2381;995,2876;0
BTC000000000;11/02/17;992,9142;1009,841;986,3198;1005,692;0
BTC000000000;12/02/17;1004,611;1004,611;994,1829;996,1421;0
BTC000000000;13/02/17;996,5098;1004,201;975,8585;995,1214;0
BTC000000000;14/02/17;995,0847;1018,993;988,9013;1012,105;0
BTC000000000;15/02/17;1011,191;1018,00;1002,325;1014,841;0
BTC000000000;16/02/17;1011,522;1045,032;1011,522;1039,431;0
BTC000000000;17/02/17;1039,431;1063,579;1034,975;1053,745;0
BTC000000000;18/02/17;1052,561;1064,323;1050,427;1055,622;0
BTC000000000;19/02/17;1055,645;1058,013;1043,305;1050,91;0
BTC000000000;20/02/17;1058,026;1094,947;1040,031;1094,658;0
BTC000000000;21/02/17;1092,12;1133,591;1083,294;1127,097;0
